商品コード,商品名,商品名略称,商品名カナ,商品区分1コード,商品区分1名,商品区分2コード,商品区分2名,商品区分3コード,商品区分3名,単位,入数,販売消費税区分,販売消費税区分名,仕入消費税区分,仕入消費税区分名,消費税率,標準単価,仕入単価,原価単価,在庫単価,定価,在庫管理,幅,奥行,高さ,才数,EXP才数,個口,発注方法,発注方法名,仕入先コード,摘要,在庫管理名,検索画面表示,検索画面表示名
1140005000,120-3 ﾁｪｽﾄ ｴｽｺ (BR),120-3 ﾁｪｽﾄ ｴｽｺ (BR),120-3 ﾁｪｽﾄ ｴｽｺ (BR),0,,0,,0,,,0,1,税込,0,税抜,1,39700,21200,21200,21200,0,1,1200,480,800,6,,1,1,都度発注,11,,する,1,表示
1140005010,120-3 ﾁｪｽﾄ ｴｽｺ (NA),120-3 ﾁｪｽﾄ ｴｽｺ (NA),120-3 ﾁｪｽﾄ ｴｽｺ (NA),0,,0,,0,,,0,1,税込,0,税抜,1,39700,21200,21200,21200,0,1,1200,480,800,6,,1,1,都度発注,11,,する,1,表示
1140007000,80-4 ﾊｲﾁｪｽﾄ ｻﾋﾟﾀ (BR),80-4 ﾊｲﾁｪｽﾄ ｻﾋﾟﾀ (BR),80-4 ﾊｲﾁｪｽﾄ ｻﾋﾟﾀ (BR),0,,0,,0,,,0,1,税込,0,税抜,1,32400,17300,17300,17300,0,1,800,450,940,6,,1,1,都度発注,11,,する,1,表示
1140007010,80-4 ﾊｲﾁｪｽﾄ ｻﾋﾟﾀ (NA),80-4 ﾊｲﾁｪｽﾄ ｻﾋﾟﾀ (NA),80-4 ﾊｲﾁｪｽﾄ ｻﾋﾟﾀ (NA),0,,0,,0,,,0,1,税込,0,税抜,1,32400,17300,17300,17300,0,1,800,415,940,6,,1,1,都度発注,11,,する,1,表示
1140008000,153-3 ﾛｰﾁｪｽﾄ ｻﾋﾟﾀ (BR),153-3 ﾛｰﾁｪｽﾄ ｻﾋﾟﾀ (BR),153-3 ﾛｰﾁｪｽﾄ ｻﾋﾟﾀ (BR),0,,0,,0,,,0,1,税込,0,税抜,1,44200,23500,23500,23500,0,1,1530,415,740,8,,1,1,都度発注,11,,する,1,表示
1140008010,153-3 ﾛｰﾁｪｽﾄ ｻﾋﾟﾀ (NA),153-3 ﾛｰﾁｪｽﾄ ｻﾋﾟﾀ (NA),153-3 ﾛｰﾁｪｽﾄ ｻﾋﾟﾀ (NA),0,,0,,0,,,0,1,税込,0,税抜,1,44200,23500,23500,23500,0,1,1530,415,740,8,,1,1,都度発注,11,,する,1,表示
1140009000,120-3 ﾛｰﾁｪｽﾄ ｻﾋﾟﾀ (BR),120-3 ﾛｰﾁｪｽﾄ ｻﾋﾟﾀ (BR),120-3 ﾛｰﾁｪｽﾄ ｻﾋﾟﾀ (BR),0,,0,,0,,,0,1,税込,0,税抜,1,36200,19600,19600,19600,0,1,1200,415,740,6,,1,1,都度発注,11,,する,1,表示
1140009010,120-3 ﾛｰﾁｪｽﾄ ｻﾋﾟﾀ (NA),120-3 ﾛｰﾁｪｽﾄ ｻﾋﾟﾀ (NA),120-3 ﾛｰﾁｪｽﾄ ｻﾋﾟﾀ (NA),0,,0,,0,,,0,1,税込,0,税抜,1,36200,19600,19600,19600,0,1,1200,415,740,6,,1,1,都度発注,11,,する,1,表示
1140010000,153-2 ﾛｰﾁｪｽﾄ ｻﾋﾟﾀ (BR),153-2 ﾛｰﾁｪｽﾄ ｻﾋﾟﾀ (BR),153-2 ﾛｰﾁｪｽﾄ ｻﾋﾟﾀ (BR),0,,0,,0,,,0,1,税込,0,税抜,1,34600,18400,18400,18400,0,1,1530,415,540,7,,1,1,都度発注,11,,する,1,表示
1140010010,153-2 ﾛｰﾁｪｽﾄ ｻﾋﾟﾀ (NA),153-2 ﾛｰﾁｪｽﾄ ｻﾋﾟﾀ (NA),153-2 ﾛｰﾁｪｽﾄ ｻﾋﾟﾀ (NA),0,,0,,0,,,0,1,税込,0,税抜,1,34600,18400,18400,18400,0,1,1530,415,540,7,,1,1,都度発注,11,,する,1,表示
1140011000,120-2 ﾛｰﾁｪｽﾄ ｻﾋﾟﾀ (BR),120-2 ﾛｰﾁｪｽﾄ ｻﾋﾟﾀ (BR),120-2 ﾛｰﾁｪｽﾄ ｻﾋﾟﾀ (BR),0,,0,,0,,,0,1,税込,0,税抜,1,27200,14500,14500,14500,0,1,1200,415,540,6,,1,1,都度発注,11,,する,1,表示
1140011010,120-2 ﾛｰﾁｪｽﾄ ｻﾋﾟﾀ (NA),120-2 ﾛｰﾁｪｽﾄ ｻﾋﾟﾀ (NA),120-2 ﾛｰﾁｪｽﾄ ｻﾋﾟﾀ (NA),0,,0,,0,,,0,1,税込,0,税抜,1,27200,14500,14500,14500,0,1,1200,415,740,6,,1,1,都度発注,11,,する,1,表示
1140012000,53-3 ﾁｪｽﾄ ｻﾋﾟﾀ (BR),53-3 ﾁｪｽﾄ ｻﾋﾟﾀ (BR),53-3 ﾁｪｽﾄ ｻﾋﾟﾀ (BR),0,,0,,0,,,0,1,税込,0,税抜,1,19100,10000,10000,10000,0,1,530,415,740,4,,1,1,都度発注,11,,する,1,表示
1140012010,53-3 ﾁｪｽﾄ ｻﾋﾟﾀ (NA),53-3 ﾁｪｽﾄ ｻﾋﾟﾀ (NA),53-3 ﾁｪｽﾄ ｻﾋﾟﾀ (NA),0,,0,,0,,,0,1,税込,0,税抜,1,19100,10000,10000,10000,0,1,530,415,740,4,,1,1,都度発注,11,,する,1,表示
1140013000,80-5 ﾊｲﾁｪｽﾄ ｶﾞｲﾔ (BR),80-5 ﾊｲﾁｪｽﾄ ｶﾞｲﾔ (BR),80-5 ﾊｲﾁｪｽﾄ ｶﾞｲﾔ (BR),0,,0,,0,,,0,1,税込,0,税抜,1,43200,23500,23500,23500,0,1,810,450,1130,7,,1,1,都度発注,11,,する,1,表示
1140013010,80-5 ﾊｲﾁｪｽﾄ ｶﾞｲﾔ (NA),80-5 ﾊｲﾁｪｽﾄ ｶﾞｲﾔ (NA),80-5 ﾊｲﾁｪｽﾄ ｶﾞｲﾔ (NA),0,,0,,0,,,0,1,税込,0,税抜,1,43200,23500,23500,23500,0,1,810,450,1130,7,,1,1,都度発注,11,,する,1,表示
1140014000,80-4 ﾁｪｽﾄ ｶﾞｲﾔ (BR),80-4 ﾁｪｽﾄ ｶﾞｲﾔ (BR),80-4 ﾁｪｽﾄ ｶﾞｲﾔ (BR),0,,0,,0,,,0,1,税込,0,税抜,1,35400,19000,19000,19000,0,1,810,450,920,6,,1,1,都度発注,11,,する,1,表示
1140014010,80-4 ﾁｪｽﾄ ｶﾞｲﾔ (NA),80-4 ﾁｪｽﾄ ｶﾞｲﾔ (NA),80-4 ﾁｪｽﾄ ｶﾞｲﾔ (NA),0,,0,,0,,,0,1,税込,0,税抜,1,35400,19000,19000,19000,0,1,810,450,920,6,,1,1,都度発注,11,,する,1,表示
1140015000,120-4 ﾛｰﾁｪｽﾄ ｶﾞｲﾔ (BR),120-4 ﾛｰﾁｪｽﾄ ｶﾞｲﾔ (BR),120-4 ﾛｰﾁｪｽﾄ ｶﾞｲﾔ (BR),0,,0,,0,,,0,1,税込,0,税抜,1,47800,25700,25700,25700,0,1,1210,450,920,7,,1,1,都度発注,11,,する,1,表示
1140015010,120-4 ﾛｰﾁｪｽﾄ ｶﾞｲﾔ (NA),120-4 ﾛｰﾁｪｽﾄ ｶﾞｲﾔ (NA),120-4 ﾛｰﾁｪｽﾄ ｶﾞｲﾔ (NA),0,,0,,0,,,0,1,税込,0,税抜,1,47800,25700,25700,25700,0,1,1210,450,720,7,,1,1,都度発注,11,,する,1,表示
1140016000,120-3 ﾛｰﾁｪｽﾄ ｶﾞｲﾔ (BR),120-3 ﾛｰﾁｪｽﾄ ｶﾞｲﾔ (BR),120-3 ﾛｰﾁｪｽﾄ ｶﾞｲﾔ (BR),0,,0,,0,,,0,1,税込,0,税抜,1,35400,19000,19000,19000,0,1,1210,450,720,6,,1,1,都度発注,11,,する,1,表示
1140016010,120-3 ﾛｰﾁｪｽﾄ ｶﾞｲﾔ (NA),120-3 ﾛｰﾁｪｽﾄ ｶﾞｲﾔ (NA),120-3 ﾛｰﾁｪｽﾄ ｶﾞｲﾔ (NA),0,,0,,0,,,0,1,税込,0,税抜,1,35400,19000,19000,19000,0,1,1210,450,720,6,,1,1,都度発注,11,,する,1,表示
1140017000,90-6 ﾊｲﾁｪｽﾄ ｻﾋﾟﾀⅡ (BR),90-6 ﾊｲﾁｪｽﾄ ｻﾋﾟﾀⅡ (BR),90-6 ﾊｲﾁｪｽﾄ ｻﾋﾟﾀⅡ (BR),0,,0,,0,,,0,1,税込,0,税抜,1,42600,23500,23500,23500,0,1,0,0,0,18,,1,1,都度発注,11,,する,1,表示
1140017010,90-6 ﾊｲﾁｪｽﾄ ｻﾋﾟﾀⅡ (NA),90-6 ﾊｲﾁｪｽﾄ ｻﾋﾟﾀⅡ (NA),90-6 ﾊｲﾁｪｽﾄ ｻﾋﾟﾀⅡ (NA),0,,0,,0,,,0,1,税込,0,税抜,1,42600,23500,23500,23500,0,1,0,0,0,18,,1,1,都度発注,11,,する,1,表示
1140018000,120-4 ﾛｰﾁｪｽﾄ ｻﾋﾟﾀⅡ (BR),120-4 ﾛｰﾁｪｽﾄ ｻﾋﾟﾀⅡ (BR),120-4 ﾛｰﾁｪｽﾄ ｻﾋﾟﾀⅡ (BR),0,,0,,0,,,0,1,税込,0,税抜,1,42600,23500,23500,23500,0,1,0,0,0,18,,1,1,都度発注,11,,する,1,表示
1140018010,120-4 ﾛｰﾁｪｽﾄ ｻﾋﾟﾀⅡ (NA),120-4 ﾛｰﾁｪｽﾄ ｻﾋﾟﾀⅡ (NA),120-4 ﾛｰﾁｪｽﾄ ｻﾋﾟﾀⅡ (NA),0,,0,,0,,,0,1,税込,0,税抜,1,42600,23500,23500,23500,0,1,0,0,0,18,,1,1,都度発注,11,,する,1,表示
1140019000,90-5ﾁｪｽﾄ ｴｽｺ (BR),90-5ﾁｪｽﾄ ｴｽｺ (BR),90-5ﾁｪｽﾄ ｴｽｺ (BR),0,,0,,0,,,0,1,税込,0,税抜,1,48600,25700,25700,25700,0,1,900,480,1250,9,,1,1,都度発注,11,,する,1,表示
1140019010,90-5ﾁｪｽﾄ ｴｽｺ (NA),90-5ﾁｪｽﾄ ｴｽｺ (NA),90-5ﾁｪｽﾄ ｴｽｺ (NA),0,,0,,0,,,0,1,税込,0,税抜,1,48600,25700,25700,25700,0,1,900,480,1250,9,,1,1,都度発注,11,,する,1,表示
1140020000,120-4ﾁｪｽﾄ ｴｽｺ (BR),120-4ﾁｪｽﾄ ｴｽｺ (BR),120-4ﾁｪｽﾄ ｴｽｺ (BR),0,,0,,0,,,0,1,税込,0,税抜,1,48600,25700,25700,25700,0,1,1200,480,1020,9,,1,1,都度発注,11,,する,1,表示
1140020010,120-4ﾁｪｽﾄ ｴｽｺ (NA),120-4ﾁｪｽﾄ ｴｽｺ (NA),120-4ﾁｪｽﾄ ｴｽｺ (NA),0,,0,,0,,,0,1,税込,0,税抜,1,48600,25700,25700,25700,0,1,1200,480,1020,9,,1,1,都度発注,11,,する,1,表示
1140021000,40-3 ｶﾌｪｵｰﾚ※MG,40-3 ｶﾌｪｵｰﾚ※MG,40-3 ｶﾌｪｵｰﾚ※MG,0,,0,,0,,,0,1,税込,0,税抜,1,10800,6100,6100,6100,0,1,400,420,630,4,,1,1,都度発注,11,,する,1,表示
1140022000,40-4 ｶﾌｪｵｰﾚ,40-4 ｶﾌｪｵｰﾚ,40-4 ｶﾌｪｵｰﾚ,0,,0,,0,,,0,1,税込,0,税抜,1,15600,7800,7800,7800,0,1,400,420,810,4,,1,1,都度発注,11,,する,1,表示
1140023000,40-5 ｶﾌｪｵｰﾚ,40-5 ｶﾌｪｵｰﾚ,40-5 ｶﾌｪｵｰﾚ,0,,0,,0,,,0,1,税込,0,税抜,1,18300,9500,9500,9500,0,1,400,420,990,5,,1,1,都度発注,11,,する,1,表示
1140024000,60-3 ｶﾌｪｵｰﾚ,60-3 ｶﾌｪｵｰﾚ,60-3 ｶﾌｪｵｰﾚ,0,,0,,0,,,0,1,税込,0,税抜,1,16400,8400,8400,8400,0,1,600,420,630,5,,1,1,都度発注,11,,する,1,表示
1140025000,60-4 ｶﾌｪｵｰﾚ,60-4 ｶﾌｪｵｰﾚ,60-4 ｶﾌｪｵｰﾚ,0,,0,,0,,,0,1,税込,0,税抜,1,19100,10000,10000,10000,0,1,600,420,810,6,,1,1,都度発注,11,,する,1,表示
1140026000,60-5 ｶﾌｪｵｰﾚ,60-5 ｶﾌｪｵｰﾚ,60-5 ｶﾌｪｵｰﾚ,0,,0,,0,,,0,1,税込,0,税抜,1,22100,11200,11200,11200,0,1,600,420,990,7,,1,1,都度発注,11,,する,1,表示
1140027000,90-6 ｶﾌｪｵｰﾚ,90-6 ｶﾌｪｵｰﾚ,90-6 ｶﾌｪｵｰﾚ,0,,0,,0,,,0,1,税込,0,税抜,1,31600,16200,16200,16200,0,1,880,420,1170,10,,1,1,都度発注,11,,する,1,表示
1140028000,120-4 ｶﾌｪｵｰﾚ,120-4 ｶﾌｪｵｰﾚ,120-4 ｶﾌｪｵｰﾚ,0,,0,,0,,,0,1,税込,0,税抜,1,31600,16200,16200,16200,0,1,1200,420,810,8,,1,1,都度発注,11,,する,1,表示
1140030000,"70 ﾄﾞﾚｯｻｰ ｱﾛｰｽﾞ (WH)　＠10,000円専務確認済み","70 ﾄﾞﾚｯｻｰ ｱﾛｰｽﾞ (WH)　＠10,000円専","70 ﾄﾞﾚｯｻｰ ｱﾛｰｽﾞ (WH)　＠10,000円専務確認済み",0,,0,,0,,,0,1,税込,0,税抜,1,18600,10000,10000,10000,0,1,700,420,1300,6,,3,1,都度発注,11,,する,1,表示
1140030010,"70 ﾄﾞﾚｯｻｰ ｱﾛｰｽﾞ (BR)　＠10,000円専務確認済み","70 ﾄﾞﾚｯｻｰ ｱﾛｰｽﾞ (BR)　＠10,000円専","70 ﾄﾞﾚｯｻｰ ｱﾛｰｽﾞ (BR)　＠10,000円専務確認済み",0,,0,,0,,,0,1,税込,0,税抜,1,18600,10000,10000,10000,0,1,700,420,1300,6,,3,1,都度発注,11,,する,1,表示
1140031000,"80 ﾊｲﾁｪｽﾄ ｱﾛｰｽﾞ (BR)　※9,500円","80 ﾊｲﾁｪｽﾄ ｱﾛｰｽﾞ (BR)　※9,500円","80 ﾊｲﾁｪｽﾄ ｱﾛｰｽﾞ (BR)　※9,500円",0,,0,,0,,,0,1,税込,0,税抜,1,18300,9500,9500,9500,0,1,800,420,1060,7,,1,1,都度発注,11,,する,1,表示
1140032000,"110 ﾛｰﾁｪｽﾄ ｱﾛｰｽﾞ (BR)　※9,500円","110 ﾛｰﾁｪｽﾄ ｱﾛｰｽﾞ (BR)　※9,500円","110 ﾛｰﾁｪｽﾄ ｱﾛｰｽﾞ (BR)　※9,500円",0,,0,,0,,,0,1,税込,0,税抜,1,18300,9500,9500,9500,0,1,1100,420,700,6,,1,1,都度発注,11,,する,1,表示
1140033000,"75 TVｷｬﾋﾞﾈｯﾄ ｱﾛｰｽﾞ (BR)　※9,500円","75 TVｷｬﾋﾞﾈｯﾄ ｱﾛｰｽﾞ (BR)　※9,500円","75 TVｷｬﾋﾞﾈｯﾄ ｱﾛｰｽﾞ (BR)　※9,500円",0,,0,,0,,,0,1,税込,0,税抜,1,18300,8500,8500,8500,0,1,750,420,700,6,,1,1,都度発注,11,,する,1,表示
1140034000,"120 ﾃﾚﾋﾞﾎﾞｰﾄﾞ ｱﾛｰｽﾞ (WH)　※9,500円","120 ﾃﾚﾋﾞﾎﾞｰﾄﾞ ｱﾛｰｽﾞ (WH)　※9,500","120 ﾃﾚﾋﾞﾎﾞｰﾄﾞ ｱﾛｰｽﾞ (WH)　※9,500円",0,,0,,0,,,0,1,税込,0,税抜,1,18300,9500,9500,9500,0,1,1200,450,500,6,,1,1,都度発注,11,,する,1,表示
1140034010,"120 ﾃﾚﾋﾞﾎﾞｰﾄﾞ ｱﾛｰｽﾞ (BR)　※9,500円","120 ﾃﾚﾋﾞﾎﾞｰﾄﾞ ｱﾛｰｽﾞ (BR)　※9,500","120 ﾃﾚﾋﾞﾎﾞｰﾄﾞ ｱﾛｰｽﾞ (BR)　※9,500円",0,,0,,0,,,0,1,税込,0,税抜,1,18300,9500,9500,9500,0,1,1200,450,500,6,,1,1,都度発注,11,,する,1,表示
1140035000,"150 ﾃﾚﾋﾞﾎﾞｰﾄﾞ ｱﾛｰｽﾞ (WH)　※14,500円","150 ﾃﾚﾋﾞﾎﾞｰﾄﾞ ｱﾛｰｽﾞ (WH)　※14,500","150 ﾃﾚﾋﾞﾎﾞｰﾄﾞ ｱﾛｰｽﾞ (WH)　※14,500円",0,,0,,0,,,0,1,税込,0,税抜,1,26400,14500,14500,14500,0,1,1500,450,500,7,,1,1,都度発注,11,,する,1,表示
1140035010,"150 ﾃﾚﾋﾞﾎﾞｰﾄﾞ ｱﾛｰｽﾞ (BR)　※14,500円","150 ﾃﾚﾋﾞﾎﾞｰﾄﾞ ｱﾛｰｽﾞ (BR)　※14,500","150 ﾃﾚﾋﾞﾎﾞｰﾄﾞ ｱﾛｰｽﾞ (BR)　※14,500円",0,,0,,0,,,0,1,税込,0,税抜,1,26400,14500,14500,14500,0,1,1500,450,500,7,,1,1,都度発注,11,,する,1,表示
1170000000,,,,0,,0,,0,,,0,1,税込,0,税抜,1,0,0,0,0,0,1,0,0,0,0,,0,1,都度発注,11,,する,1,表示
1170002000,ｷﾞｬｯﾌﾟ 110ｾﾝﾀｰﾃｰﾌﾞﾙ,ｷﾞｬｯﾌﾟ 110ｾﾝﾀｰﾃｰﾌﾞﾙ,ｷﾞｬｯﾌﾟ 110ｾﾝﾀｰﾃｰﾌﾞﾙ,0,,0,,0,,,0,1,税込,0,税抜,1,9100,5000,5000,5000,0,1,0,0,0,4,,1,1,都度発注,11,,する,1,表示
1170010000,ｻﾋﾟﾀ 153-3TVﾎﾞｰﾄﾞ (BR),ｻﾋﾟﾀ 153-3TVﾎﾞｰﾄﾞ (BR),ｻﾋﾟﾀ 153-3TVﾎﾞｰﾄﾞ (BR),0,,0,,0,,,0,1,税込,0,税抜,1,46200,24600,24600,24600,0,1,1530,415,740,8,,1,1,都度発注,11,,する,1,表示
1170010010,ｻﾋﾟﾀ 153-3TVﾎﾞｰﾄﾞ (NA),ｻﾋﾟﾀ 153-3TVﾎﾞｰﾄﾞ (NA),ｻﾋﾟﾀ 153-3TVﾎﾞｰﾄﾞ (NA),0,,0,,0,,,0,1,税込,0,税抜,1,46200,24600,24600,24600,0,1,1530,415,740,8,,1,1,都度発注,11,,する,1,表示
1170011000,ｻﾋﾟﾀ 153-2TVﾎﾞｰﾄﾞ (BR),ｻﾋﾟﾀ 153-2TVﾎﾞｰﾄﾞ (BR),ｻﾋﾟﾀ 153-2TVﾎﾞｰﾄﾞ (BR),0,,0,,0,,,0,1,税込,0,税抜,1,35400,19000,19000,19000,0,1,1530,415,540,7,,1,1,都度発注,11,,する,1,表示
1170011010,ｻﾋﾟﾀ 153-2TVﾎﾞｰﾄﾞ (NA),ｻﾋﾟﾀ 153-2TVﾎﾞｰﾄﾞ (NA),ｻﾋﾟﾀ 153-2TVﾎﾞｰﾄﾞ (NA),0,,0,,0,,,0,1,税込,0,税抜,1,35400,19000,19000,19000,0,1,1530,415,540,7,,1,1,都度発注,11,,する,1,表示
1170016000,ﾉｰﾊﾞ 120ｾﾝﾀｰﾃｰﾌﾞﾙ(NA),ﾉｰﾊﾞ 120ｾﾝﾀｰﾃｰﾌﾞﾙ(NA),ﾉｰﾊﾞ 120ｾﾝﾀｰﾃｰﾌﾞﾙ(NA),0,,0,,0,,,0,1,税込,0,税抜,1,15900,9000,9000,9000,0,1,0,0,0,3,,2,1,都度発注,11,,する,1,表示
1170016010,ﾉｰﾊﾞ 120ｾﾝﾀｰﾃｰﾌﾞﾙ(BR),ﾉｰﾊﾞ 120ｾﾝﾀｰﾃｰﾌﾞﾙ(BR),ﾉｰﾊﾞ 120ｾﾝﾀｰﾃｰﾌﾞﾙ(BR),0,,0,,0,,,0,1,税込,0,税抜,1,15900,9000,9000,9000,0,1,0,0,0,3,,2,1,都度発注,11,,する,1,表示
1170017000,ｾﾝﾀｰﾃｰﾌﾞﾙ ｸﾞﾛｰ　(DBR),ｾﾝﾀｰﾃｰﾌﾞﾙ ｸﾞﾛｰ　(DBR),ｾﾝﾀｰﾃｰﾌﾞﾙ ｸﾞﾛｰ　(DBR),0,,0,,0,,,0,1,税込,0,税抜,1,12300,6700,6700,6700,0,1,0,0,0,3,,2,1,都度発注,11,,する,1,表示
1170017010,ｾﾝﾀｰﾃｰﾌﾞﾙ ｸﾞﾛｰ　(WH),ｾﾝﾀｰﾃｰﾌﾞﾙ ｸﾞﾛｰ　(WH),ｾﾝﾀｰﾃｰﾌﾞﾙ ｸﾞﾛｰ　(WH),0,,0,,0,,,0,1,税込,0,税抜,1,12300,6700,6700,6700,0,1,0,0,0,3,,2,1,都度発注,11,,する,1,表示
1170017020,ｾﾝﾀｰﾃｰﾌﾞﾙ ｸﾞﾛｰ　(NA),ｾﾝﾀｰﾃｰﾌﾞﾙ ｸﾞﾛｰ　(NA),ｾﾝﾀｰﾃｰﾌﾞﾙ ｸﾞﾛｰ　(NA),0,,0,,0,,,0,1,税込,0,税抜,1,12300,6700,6700,6700,0,1,0,0,0,3,,2,1,都度発注,11,,する,1,表示
1180000000,,,,0,,0,,0,,,0,1,税込,0,税抜,1,0,0,0,0,0,1,0,0,0,0,,0,1,都度発注,11,,する,1,表示
1199999999,諸口・内田工芸,諸口・内田工芸,諸口・内田工芸,0,,0,,0,,,0,1,税込,0,税抜,1,0,0,0,0,0,1,0,0,0,0,,0,1,都度発注,11,*(上代の25%),する,1,表示
1200000000,,,,0,,0,,0,,,0,1,税込,0,税抜,1,0,0,0,0,0,1,0,0,0,0,,0,1,都度発注,12,,する,1,表示
1270015000,120 ﾘﾋﾞﾝｸﾞﾃｰﾌﾞﾙ ｺｽﾓ DB,120 ﾘﾋﾞﾝｸﾞﾃｰﾌﾞﾙ ｺｽﾓ DB,120 ﾘﾋﾞﾝｸﾞﾃｰﾌﾞﾙ ｺｽﾓ DB,0,,0,,0,,,0,1,税込,0,税抜,1,19100,10500,10500,10500,0,1,1200,800,340,4,,1,1,都度発注,12,ﾀﾞｰｸﾌﾞﾗｳﾝ,する,1,表示
1270015010,120 ﾘﾋﾞﾝｸﾞﾃｰﾌﾞﾙ ｺｽﾓ GR　※廃盤,120 ﾘﾋﾞﾝｸﾞﾃｰﾌﾞﾙ ｺｽﾓ GR　※廃盤,120 ﾘﾋﾞﾝｸﾞﾃｰﾌﾞﾙ ｺｽﾓ GR　※廃盤,0,,0,,0,,,0,1,税込,0,税抜,1,19100,10500,10500,10500,0,1,1200,800,340,4,,1,1,都度発注,12,ﾌﾞﾗｳﾝ,する,1,表示
1270015020,120 ﾘﾋﾞﾝｸﾞﾃｰﾌﾞﾙ ｺｽﾓ NA,120 ﾘﾋﾞﾝｸﾞﾃｰﾌﾞﾙ ｺｽﾓ NA,120 ﾘﾋﾞﾝｸﾞﾃｰﾌﾞﾙ ｺｽﾓ NA,0,,0,,0,,,0,1,税込,0,税抜,1,19100,10500,10500,10500,0,1,1200,800,340,4,,1,1,都度発注,12,ﾅﾁｭﾗﾙ,する,1,表示
1270016000,150 ﾘﾋﾞﾝｸﾞﾃｰﾌﾞﾙ ｺｽﾓ DB,150 ﾘﾋﾞﾝｸﾞﾃｰﾌﾞﾙ ｺｽﾓ DB,150 ﾘﾋﾞﾝｸﾞﾃｰﾌﾞﾙ ｺｽﾓ DB,0,,0,,0,,,0,1,税込,0,税抜,1,21300,11500,11500,11500,0,1,1500,900,340,5,,1,1,都度発注,12,ﾀﾞｰｸﾌﾞﾗｳﾝ,する,1,表示
1270016010,150 ﾘﾋﾞﾝｸﾞﾃｰﾌﾞﾙ ｺｽﾓ GR　※廃盤,150 ﾘﾋﾞﾝｸﾞﾃｰﾌﾞﾙ ｺｽﾓ GR　※廃盤,150 ﾘﾋﾞﾝｸﾞﾃｰﾌﾞﾙ ｺｽﾓ GR　※廃盤,0,,0,,0,,,0,1,税込,0,税抜,1,21300,11500,11500,11500,0,1,1500,900,340,5,,1,1,都度発注,12,ﾌﾞﾗｳﾝ,する,1,表示
1270016020,150 ﾘﾋﾞﾝｸﾞﾃｰﾌﾞﾙ ｺｽﾓ NA,150 ﾘﾋﾞﾝｸﾞﾃｰﾌﾞﾙ ｺｽﾓ NA,150 ﾘﾋﾞﾝｸﾞﾃｰﾌﾞﾙ ｺｽﾓ NA,0,,0,,0,,,0,1,税込,0,税抜,1,21300,11500,11500,11500,0,1,1500,900,340,5,,1,1,都度発注,12,ﾅﾁｭﾗﾙ,する,1,表示
1270017000,180 ﾘﾋﾞﾝｸﾞﾃｰﾌﾞﾙ ｺｽﾓ DB,180 ﾘﾋﾞﾝｸﾞﾃｰﾌﾞﾙ ｺｽﾓ DB,180 ﾘﾋﾞﾝｸﾞﾃｰﾌﾞﾙ ｺｽﾓ DB,0,,0,,0,,,0,1,税込,0,税抜,1,28600,16000,16000,16000,0,1,1800,900,340,7,,1,1,都度発注,12,ﾀﾞｰｸﾌﾞﾗｳﾝ,する,1,表示
1270017010,180 ﾘﾋﾞﾝｸﾞﾃｰﾌﾞﾙ ｺｽﾓ GR ※廃盤,180 ﾘﾋﾞﾝｸﾞﾃｰﾌﾞﾙ ｺｽﾓ GR ※廃盤,180 ﾘﾋﾞﾝｸﾞﾃｰﾌﾞﾙ ｺｽﾓ GR ※廃盤,0,,0,,0,,,0,1,税込,0,税抜,1,28600,16000,16000,16000,0,1,1800,900,340,7,,1,1,都度発注,12,ﾌﾞﾗｳﾝ,する,1,表示
1270017020,180 ﾘﾋﾞﾝｸﾞﾃｰﾌﾞﾙ ｺｽﾓ NA,180 ﾘﾋﾞﾝｸﾞﾃｰﾌﾞﾙ ｺｽﾓ NA,180 ﾘﾋﾞﾝｸﾞﾃｰﾌﾞﾙ ｺｽﾓ NA,0,,0,,0,,,0,1,税込,0,税抜,1,28600,16000,16000,16000,0,1,1800,900,340,7,,1,1,都度発注,12,ﾅﾁｭﾗﾙ,する,1,表示
1270020000,120 あすか 折れ脚,120 あすか 折れ脚,120 あすか 折れ脚,0,,0,,0,,,0,1,税込,0,税抜,1,34200,20000,20000,20000,0,1,1200,800,340,4,,1,1,都度発注,12,,する,1,表示
1270021000,135 あすか 折れ脚,135 あすか 折れ脚,135 あすか 折れ脚,0,,0,,0,,,0,1,税込,0,税抜,1,37500,22000,22000,22000,0,1,1350,850,340,4,,1,1,都度発注,12,,する,1,表示
1270022000,150 あすか 折れ脚,150 あすか 折れ脚,150 あすか 折れ脚,0,,0,,0,,,0,1,税込,0,税抜,1,40700,23500,23500,23500,0,1,1500,800,340,5,,1,1,都度発注,12,,する,1,表示
1270030000,150 貴船 (ｹﾔｷ),150 貴船 (ｹﾔｷ),150 貴船 (ｹﾔｷ),0,,0,,0,,,0,1,税込,0,税抜,1,68000,40000,40000,40000,0,1,1500,900,340,5,,1,1,都度発注,12,,する,1,表示
1270030010,150 貴船 (紫檀),150 貴船 (紫檀),150 貴船 (紫檀),0,,0,,0,,,0,1,税込,0,税抜,1,68000,40000,40000,40000,0,1,1500,900,340,5,,1,1,都度発注,12,,する,1,表示
1270031000,180 貴船 (ｹﾔｷ),180 貴船 (ｹﾔｷ),180 貴船 (ｹﾔｷ),0,,0,,0,,,0,1,税込,0,税抜,1,86200,50000,50000,50000,0,1,1800,1000,340,8,,1,1,都度発注,12,,する,1,表示
